BUS_STOP_NUM,Latitude,Longitude
15141,1.2728071141782167,103.80085878756684
15149,1.2733070772264499,103.80067023890612
15151,1.2739446463293858,103.79808109566223
15159,1.2742099537240879,103.79849348225808
15161,1.2744778429435746,103.79662305397412
15169,1.2747810506978592,103.79684521450376
15181,1.2909655770359942,103.7855880823096
15189,1.2907426185263005,103.7856311868054
15191,1.275938283235338,103.79243121012225
15199,1.2760127314377512,103.79322984156468
15201,1.2768680570054294,103.7895925033652
15209,1.2770456845054825,103.79030378202367
15211,1.2779543009291958,103.78632141045796
15219,1.2781709045318412,103.78702091852071
15221,1.279544805709877,103.78547252233507
15229,1.2793320615155601,103.78573279394024
16009,1.294178435072695,103.76984580335066
16011,1.282840185927161,103.78178887594042
16019,1.282700200995527,103.7822745397406
16021,1.2862474908429202,103.7799219357876
16029,1.286102104645375,103.78023987182071
16031,1.288057871979021,103.77847708558014
16039,1.2879599832085549,103.7787534319654
16041,1.2891864954181478,103.77691859636408
16049,1.2891179061335483,103.77742682510072
16051,1.2898520714787307,103.77496632889716
16059,1.2898135775261699,103.77545236944974
16061,1.2905685807059832,103.77347129993396
16069,1.2907907114638826,103.77323746285154
16071,1.2912645342985531,103.77114975183459
16079,1.291523981548513,103.77073061905377
16081,1.2919734738721371,103.76860446717467
16089,1.291992322290881,103.76915790364042
16091,1.2993662793516316,103.77924096395034
16099,1.3005498768841066,103.77827467423766
16101,1.2892500694680766,103.77974486164274
16109,1.2890952505819806,103.7794549390167
16111,1.2871585565267272,103.78264410704107
16119,1.2873050099791639,103.78227154692226
16121,1.2862675066737412,103.78372806019232
16131,1.2949649787193613,103.76937876173724
16139,1.2952442567116889,103.76975003171319
16141,1.29793172798537,103.76960784020447
16149,1.2977555119802848,103.76994057533412
16151,1.3008000101019672,103.76991206949074
16159,1.3005356624098159,103.77015435517704
16161,1.3010820528423128,103.7736898748686
16169,1.300956002565804,103.77267288229973
16171,1.298920570451776,103.77437326481821
16179,1.2990497376273151,103.77423792399578
16181,1.296543576793797,103.77245712056387
16189,1.2974261839937022,103.77287291939389
16191,1.2961297000555334,103.77033253332944
16199,1.2964198215181686,103.77078746038211
16201,1.2812785551559274,103.78415240829523
16209,1.2811491934503292,103.78459731559671
16211,1.2794493645555978,103.78353975022067
16219,1.2800564778531498,103.78371359566938
16221,1.2830996673575399,103.7811361524623
16229,1.2829453902341288,103.78167896099234
16231,1.2864148293672377,103.77849742409713
16239,1.2864402776139652,103.77897497141844
16241,1.2890881758027577,103.77350080755885
16249,1.2892695558125271,103.77406800986755
16891,1.3098696093762048,103.76816610826921
16991,1.3077592831279705,103.76989525957313
17009,1.3176972082377003,103.76310870946779
17011,1.2939250558361624,103.76686812316773
17019,1.293853361427628,103.76703874292966
17021,1.2962080640330909,103.76688311339426
17029,1.296908344365997,103.76710294981544
17031,1.3017282624447566,103.76563451728566
17039,1.3014525811528104,103.76609190286112
17041,1.3042386953515288,103.76452004761921
17049,1.30467500328211,103.76462511712941
17051,1.317223825184147,103.76234562874687
17059,1.3168709008667177,103.76156478952338
17061,1.307786226663415,103.76173642744781
17069,1.3078156800304814,103.76208519766334
17071,1.3089541367530881,103.76042321662942
17079,1.309670083689013,103.76002069149953
17081,1.299589176882959,103.76459412207092
17091,1.3091135349919913,103.7715492308403
17099,1.3079166936303672,103.77168181381988
17101,1.3146419367675963,103.77180317273837
17109,1.315310531994002,103.77219327260609
17111,1.3179248572410662,103.77121949965739
17119,1.3171646966606425,103.77190783070468
17121,1.3048037956736083,103.7693657791092
17129,1.3051174981533138,103.76994326687087
17131,1.3081097135974689,103.7658380203853
17139,1.3090212426071537,103.76589089711163
17141,1.3108569667226224,103.76361723529581
17149,1.3115875273940163,103.76352118721142
17151,1.3117199624350602,103.76961712118445
17159,1.3120225428934915,103.76979804620032
17161,1.3124087832828801,103.76679215606802
17169,1.3128906715233148,103.76688005826121
17171,1.3148014457272847,103.76509175379329
17179,1.3151957852755718,103.7654449180747
